COD_LOGRAD;CATEGORIA;PREPOSICAO;NOME;LOTE;SECAO;REFERENCIA;DATA_INSTA;OBSERVACAO;LATITUDE;LONGITUDE
7976335;AV;DA;AZENHA;1429;Sudeste;;de 22/04 a 08/05/08;;-30,05659749;-51,21524652
7976335;AV;DA;AZENHA;1486;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05653125;-51,21512937
7976335;AV;DA;AZENHA;1535;Sudeste;;de 22/04 a 08/05/08;;-30,0578527;-51,21581295
7976335;AV;DA;AZENHA;1595;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,0579057;-51,21586225
7976335;AV;DA;AZENHA;1602;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,05787041;-51,21573338
7976335;AV;DA;AZENHA;1696;Sudeste;;de 22/04 a 08/05/08;;-30,05931867;-51,21638617
7875099;R;;BARAO DO TRIUNFO;391;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05253193;-51,21795702
7875099;R;;BARAO DO TRIUNFO;454;Sudeste;;de 22/04 a 08/05/08;;-30,05253684;-51,21713041
7875099;R;;BARAO DO TRIUNFO;500;Sudeste;;de 22/04 a 08/05/08;;-30,05257211;-51,21675415
7875099;R;;BARAO DO TRIUNFO;539;Sudeste;;de 22/04 a 08/05/08;;-30,05268263;-51,21634571
7875099;R;;BARAO DO TRIUNFO;636;Sudeste;;de 22/04 a 08/05/08;;-30,05272714;-51,21508517
7875099;R;;BARAO DO TRIUNFO;666;Sudeste;Parquimetro;de 22/04 a 08/05/08;;-30,05273678;-51,21497949
7875099;R;;BARAO DO TRIUNFO;679;Sudeste;;de 22/04 a 08/05/08;;-30,05282212;-51,21483713
7875099;R;;BARAO DO TRIUNFO;723;Sudeste;;de 22/04 a 08/05/08;;-30,0528807;-51,21418463
7875099;R;;BARAO DO TRIUNFO;734;Sudeste;;de 22/04 a 08/05/08;;-30,05282339;-51,21401492
7875099;R;;BARAO DO TRIUNFO;1360;Sudeste;;de 22/04 a 08/05/08;;;
7875099;R;;BARAO DO TRIUNFO;1371;Sudeste;Orelhao;de 22/04 a 08/05/08;;;
7775067;R;;BOTAFOGO;1211;Sudeste;;de 22/04 a 08/05/08;;-30,0549119;-51,21783334
7775067;R;;BOTAFOGO;1232;Sudeste;;de 22/04 a 08/05/08;;-30,05482088;-51,21802415
7775067;R;;BOTAFOGO;1292;Sudeste;;de 22/04 a 08/05/08;;-30,0548858;-51,21735128
7775067;R;;BOTAFOGO;1347;Sudeste;;de 22/04 a 08/05/08;;;
7775067;R;;BOTAFOGO;1422;Sudeste;;de 22/04 a 08/05/08;;-30,0550609;-51,21546969
7775067;R;;BOTAFOGO;1455;Sudeste;Ponto de Taxi;de 22/04 a 08/05/08;;-30,05519496;-51,21481205
7775067;R;;BOTAFOGO;1458;Sudeste;;de 22/04 a 08/05/08;;-30,05508375;-51,21522321
7974025;R;;DONA CECILIA;18;Sudeste;Ponto de Taxi;de 22/04 a 08/05/08;;-30,05769326;-51,2154689
7876154;AV;;ERICO VERISSIMO;400;Sudeste;;de 22/04 a 08/05/08;;-30,04886611;-51,21811894
7876154;AV;;ERICO VERISSIMO;441;Sudeste;;de 22/04 a 08/05/08;;-30,04927535;-51,21819078
7876154;AV;;ERICO VERISSIMO;495;Sudeste;;de 22/04 a 08/05/08;;-30,04980445;-51,21821919
7876154;AV;;ERICO VERISSIMO;500;Sudeste;;de 22/04 a 08/05/08;;-30,04981761;-51,21813685
7876154;AV;;ERICO VERISSIMO;540;Sudeste;;de 22/04 a 08/05/08;;-30,05010193;-51,21815212
7876154;AV;;ERICO VERISSIMO;541;Sudeste;;de 22/04 a 08/05/08;;;
7876154;AV;;ERICO VERISSIMO;617;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,05082116;-51,21827785
7876154;AV;;ERICO VERISSIMO;637;Sudeste;;de 22/04 a 08/05/08;;-30,05104709;-51,21829125
7876154;AV;;ERICO VERISSIMO;700;Sudeste;;de 22/04 a 08/05/08;;-30,05154686;-51,21824148
7876154;AV;;ERICO VERISSIMO;746;Sudeste;Corredor Onibus;de 22/04 a 08/05/08;;-30,05211515;-51,21828357
7876154;AV;;ERICO VERISSIMO;774;Sudeste;;de 22/04 a 08/05/08;;-30,05246106;-51,21830919
7876154;AV;;ERICO VERISSIMO;775;Sudeste;;de 22/04 a 08/05/08;Lixeira danificada 21-02-08 - Reinstalada na frente do n. 351 - solicitação por telefone;-30,05245642;-51,21839198
7876154;AV;;ERICO VERISSIMO;843;Sudeste;;de 22/04 a 08/05/08;;-30,05282941;-51,21842209
7876154;AV;;ERICO VERISSIMO;890;Sudeste;Corredor Onibus;de 22/04 a 08/05/08;;-30,05314306;-51,21836425
7876154;AV;;ERICO VERISSIMO;900;Sudeste;;de 22/04 a 08/05/08;;-30,05321757;-51,21836749
7876154;AV;;ERICO VERISSIMO;911;Sudeste;;de 22/04 a 08/05/08;;-30,05335987;-51,21845575
7876154;AV;;ERICO VERISSIMO;921;Sudeste;;de 22/04 a 08/05/08;;-30,05343777;-51,21845863
7876154;AV;;ERICO VERISSIMO;960;Sudeste;Ponto de Taxi;de 22/04 a 08/05/08;;-30,05364197;-51,21838319
7876154;AV;;ERICO VERISSIMO;1018;Sudeste;;de 22/04 a 08/05/08;;-30,05430135;-51,2183938
7876154;AV;;ERICO VERISSIMO;1021;Sudeste;;de 22/04 a 08/05/08;;-30,05453051;-51,21845702
7875073;R;;GEN CALDWELL;959;Sudeste;;de 22/04 a 08/05/08;;-30,0513535;-51,21806431
7875073;R;;GEN CALDWELL;994;Sudeste;;de 22/04 a 08/05/08;;-30,05132771;-51,21758891
7875073;R;;GEN CALDWELL;1074;Sudeste;;de 22/04 a 08/05/08;;-30,05142564;-51,21659485
7875073;R;;GEN CALDWELL;1119;Sudeste;;de 22/04 a 08/05/08;;-30,05153023;-51,21629139
7875073;R;;GEN CALDWELL;1145;Sudeste;;de 22/04 a 08/05/08;;-30,05156588;-51,2159522
7875073;R;;GEN CALDWELL;1175;Sudeste;;de 22/04 a 08/05/08;;-30,05160702;-51,21556083
7875073;R;;GEN CALDWELL;1226;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05159882;-51,21494736
7875073;R;;GEN CALDWELL;1273;Sudeste;;de 22/04 a 08/05/08;;-30,05167833;-51,21488248
7875073;R;;GEN CALDWELL;1330;Sudeste;;de 22/04 a 08/05/08;;-30,05173709;-51,21364174
7875065;R;;GERMANO HASSLOCHER;53;Sudeste;;de 22/04 a 08/05/08;;-30,05608558;-51,21751869
7875065;R;;GERMANO HASSLOCHER;134;Sudeste;;de 22/04 a 08/05/08;;-30,05602671;-51,21685854
7875065;R;;GERMANO HASSLOCHER;203;Sudeste;;de 22/04 a 08/05/08;;-30,05612335;-51,21581327
7774078;R;;JOSE DE ALENCAR;177;Sudeste;;de 22/04 a 08/05/08;;-30,05952994;-51,23070751
7774078;R;;JOSE DE ALENCAR;186;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05946585;-51,2302385
7774078;R;;JOSE DE ALENCAR;286;Sudeste;Ponto de Taxi;de 22/04 a 08/05/08;;-30,05965861;-51,2288294
7774078;R;;JOSE DE ALENCAR;295;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,05971534;-51,22894841
7774078;R;;JOSE DE ALENCAR;314;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,05970954;-51,22845807
7774078;R;;JOSE DE ALENCAR;386;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05977304;-51,22799512
7774078;R;;JOSE DE ALENCAR;399;Sudeste;;de 22/04 a 08/05/08;;-30,05992779;-51,22739937
7774078;R;;JOSE DE ALENCAR;480;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,05991705;-51,22693745
7774078;R;;JOSE DE ALENCAR;515;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,06005145;-51,22648829
7774078;R;;JOSE DE ALENCAR;578;Sudeste;;de 22/04 a 08/05/08;;-30,06008495;-51,22570944
7774078;R;;JOSE DE ALENCAR;609;Sudeste;;de 22/04 a 08/05/08;;-30,06016819;-51,22563325
7774078;R;;JOSE DE ALENCAR;614;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,06009454;-51,2256379
7774078;R;;JOSE DE ALENCAR;705;Sudeste;;de 22/04 a 08/05/08;Moradora do n.§ 260 solicita retirada do cesto coletor - 008739-08-25;-30,06027958;-51,22480549
7774078;R;;JOSE DE ALENCAR;714;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,06024317;-51,22453973
7774078;R;;JOSE DE ALENCAR;773;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,0604227;-51,22376398
7774078;R;;JOSE DE ALENCAR;774;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,06034389;-51,22380593
7774078;R;;JOSE DE ALENCAR;852;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,06042362;-51,22322746
7774078;R;;JOSE DE ALENCAR;869;Sudeste;;de 22/04 a 08/05/08;;-30,06053999;-51,22289626
7774078;R;;JOSE DE ALENCAR;910;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,06053192;-51,22241577
7774078;R;;JOSE DE ALENCAR;943;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,0606702;-51,22193315
7774078;R;;JOSE DE ALENCAR;946;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,06059887;-51,22192051
7774078;R;;JOSE DE ALENCAR;998;Sudeste;Ponto de Taxi;de 22/04 a 08/05/08;;-30,06059886;-51,22192061
7774078;R;;JOSE DE ALENCAR;1017;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,06079763;-51,22097566
7774078;R;;JOSE DE ALENCAR;1098;Sudeste;;de 22/04 a 08/05/08;;-30,06081006;-51,22033374
7774078;R;;JOSE DE ALENCAR;1149;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,06074703;-51,21915204
7774078;R;;JOSE DE ALENCAR;1182;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,06079019;-51,21971986
7774078;R;;JOSE DE ALENCAR;1260;Sudeste;;de 22/04 a 08/05/08;;-30,06059797;-51,21901453
7774078;R;;JOSE DE ALENCAR;1330;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;;
7774078;R;;JOSE DE ALENCAR;1339;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;;
7774078;R;;JOSE DE ALENCAR;1356;Sudeste;;de 22/04 a 08/05/08;;-30,06042797;-51,21867593
7774078;R;;JOSE DE ALENCAR;1405;Sudeste;;de 22/04 a 08/05/08;;-30,06031059;-51,21810267
7774078;R;;JOSE DE ALENCAR;1621;Sudeste;;de 22/04 a 08/05/08;;-30,05931698;-51,216138
7774078;R;;JOSE DE ALENCAR;1678;Sudeste;;de 22/04 a 08/05/08;;-30,05899423;-51,2156076
7774078;R;;JOSE DE ALENCAR;1689;Sudeste;;de 22/04 a 08/05/08;;-30,05891873;-51,21526262
7774078;R;;JOSE DE ALENCAR;1705;Sudeste;;de 22/04 a 08/05/08;;-30,05882502;-51,21505665
7774078;R;;JOSE DE ALENCAR;1820;Sudeste;;de 22/04 a 08/05/08;;-30,05799507;-51,21346919
7875032;R;;MARCILIO DIAS;1168;Sudeste;;de 22/04 a 08/05/08;;-30,05010658;-51,21771461
7875032;R;;MARCILIO DIAS;1201;Sudeste;;de 22/04 a 08/05/08;;-30,05024703;-51,21693628
7875032;R;;MARCILIO DIAS;1279;Sudeste;;de 22/04 a 08/05/08;;;
7875032;R;;MARCILIO DIAS;1288;Sudeste;;de 22/04 a 08/05/08;;-30,05021539;-51,21639934
7875032;R;;MARCILIO DIAS;1345;Sudeste;;de 22/04 a 08/05/08;;-30,05032544;-51,21584353
7875032;R;;MARCILIO DIAS;1390;Sudeste;;de 22/04 a 08/05/08;;-30,05028962;-51,21530379
7875032;R;;MARCILIO DIAS;1465;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05040801;-51,21460525
7875032;R;;MARCILIO DIAS;1508;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05037321;-51,21389277
7875032;R;;MARCILIO DIAS;1558;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05041766;-51,21302702
7875032;R;;MARCILIO DIAS;1565;Sudeste;Ponto de Taxi;de 22/04 a 08/05/08;;-30,0504897;-51,21303191
7975071;R;;VINTE DE SETEMBRO;13;Sudeste;;de 22/04 a 08/05/08;;-30,05048768;-51,21476364
7975071;R;;VINTE DE SETEMBRO;72;Sudeste;;de 22/04 a 08/05/08;;-30,05106845;-51,21475836
7975071;R;;VINTE DE SETEMBRO;111;Sudeste;;de 22/04 a 08/05/08;;-30,05151278;-51,21490175
7975071;R;;VINTE DE SETEMBRO;186;Sudeste;;de 22/04 a 08/05/08;;-30,05208727;-51,2149001
7975071;R;;VINTE DE SETEMBRO;220;Sudeste;;de 22/04 a 08/05/08;;-30,05250306;-51,21496035
7975071;R;;VINTE DE SETEMBRO;264;Sudeste;;de 22/04 a 08/05/08;;-30,05278931;-51,21500128
7975071;R;;VINTE DE SETEMBRO;339;Sudeste;;de 22/04 a 08/05/08;;-30,05359611;-51,21517858
7975071;R;;VINTE DE SETEMBRO;360;Sudeste;;de 22/04 a 08/05/08;;-30,0539484;-51,2151384
7875115;R;;VISCONDE DO HERVAL;1061;Sudeste;;de 22/04 a 08/05/08;;-30,05370886;-51,21807945
7875115;R;;VISCONDE DO HERVAL;1076;Sudeste;;de 22/04 a 08/05/08;;-30,05365202;-51,21790527
7875115;R;;VISCONDE DO HERVAL;1141;Sudeste;;de 22/04 a 08/05/08;;-30,05379288;-51,21714749
7875115;R;;VISCONDE DO HERVAL;1208;Sudeste;;de 22/04 a 08/05/08;;-30,05378276;-51,21648465
7875115;R;;VISCONDE DO HERVAL;1263;Sudeste;;de 22/04 a 08/05/08;;-30,05392348;-51,21577642
7875115;R;;VISCONDE DO HERVAL;1320;Sudeste;;de 22/04 a 08/05/08;;-30,0539087;-51,21517509
7875115;R;;VISCONDE DO HERVAL;1370;Sudeste;;de 22/04 a 08/05/08;;-30,05395458;-51,21472121
7875115;R;;VISCONDE DO HERVAL;1383;Sudeste;;de 22/04 a 08/05/08;;-30,05404345;-51,21456067
7875099;R;;BARAO DO TRIUNFO;20;Sudeste;;de 22/04 a 08/05/08;;-30,05208803;-51,22185818
7875099;R;;BARAO DO TRIUNFO;89;Sudeste;;de 22/04 a 08/05/08;;-30,05228156;-51,2206477
7875099;R;;BARAO DO TRIUNFO;168;Sudeste;;de 22/04 a 08/05/08;;-30,05222645;-51,22047215
7875099;R;;BARAO DO TRIUNFO;217;Sudeste;;de 22/04 a 08/05/08;;-30,0523511;-51,21990854
7775067;R;;BOTAFOGO;847;Sudeste;;de 22/04 a 08/05/08;;-30,05451162;-51,22210345
7775067;R;;BOTAFOGO;876;Sudeste;;de 22/04 a 08/05/08;;-30,05446562;-51,22182615
7775067;R;;BOTAFOGO;981;Sudeste;;de 22/04 a 08/05/08;;-30,05468503;-51,22027437
7775067;R;;BOTAFOGO;1051;Sudeste;;de 22/04 a 08/05/08;;-30,05476071;-51,21945081
7775067;R;;BOTAFOGO;1124;Sudeste;;de 22/04 a 08/05/08;;-30,05478624;-51,21838323
7876154;AV;;ERICO VERISSIMO;1133;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,05509479;-51,21840091
7876154;AV;;ERICO VERISSIMO;1184;Sudeste;;de 22/04 a 08/05/08;;-30,05573313;-51,21825129
7876154;AV;;ERICO VERISSIMO;1278;Sudeste;;de 22/04 a 08/05/08;;-30,05653571;-51,2181723
7876154;AV;;ERICO VERISSIMO;1301;Sudeste;;de 22/04 a 08/05/08;;;
7876154;AV;;ERICO VERISSIMO;1379;Sudeste;;de 22/04 a 08/05/08;;-30,0585942;-51,2179797
7876154;AV;;ERICO VERISSIMO;1500;Sudeste;Corredor Onibus;de 22/04 a 08/05/08;;-30,05930082;-51,21668654
7876154;AV;;ERICO VERISSIMO;1535;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;;
7876154;AV;;ERICO VERISSIMO;1537;Sudeste;Corredor Onibus;de 22/04 a 08/05/08;;;
7876154;AV;;ERICO VERISSIMO;1600;Sudeste;;de 22/04 a 08/05/08;;;
7875073;R;;GEN CALDWELL;620;Sudeste;Ponto de Taxi;de 22/04 a 08/05/08;;-30,05088443;-51,22193858
7875073;R;;GEN CALDWELL;715;Sudeste;;de 22/04 a 08/05/08;;-30,0510984;-51,2205877
7875073;R;;GEN CALDWELL;724;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,0510552;-51,22030581
7875073;R;;GEN CALDWELL;911;Sudeste;;de 22/04 a 08/05/08;;-30,0513141;-51,21845967
7875057;R;;GONCALVES DIAS;54;Sudeste;;de 22/04 a 08/05/08;;-30,05047801;-51,22017922
7875057;R;;GONCALVES DIAS;203;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05195887;-51,22047533
7875057;R;;GONCALVES DIAS;304;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05271714;-51,22049397
7875057;R;;GONCALVES DIAS;402;Sudeste;;de 22/04 a 08/05/08;;-30,05344446;-51,22058864
7875057;R;;GONCALVES DIAS;449;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05422026;-51,22077521
7875057;R;;GONCALVES DIAS;555;Sudeste;;de 22/04 a 08/05/08;;-30,0547746;-51,22085411
7875057;R;;GONCALVES DIAS;570;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05491944;-51,22079114
7875057;R;;GONCALVES DIAS;650;Sudeste;;de 22/04 a 08/05/08;;-30,05575526;-51,22091013
7875057;R;;GONCALVES DIAS;661;Sudeste;;de 22/04 a 08/05/08;;-30,05595033;-51,2210215
7875057;R;;GONCALVES DIAS;760;Sudeste;;de 22/04 a 08/05/08;;-30,05690451;-51,22107375
7775026;AV;;IPIRANGA;403;Sudeste;;de 22/04 a 08/05/08;;-30,04834335;-51,22489334
7775026;AV;;IPIRANGA;685;Sudeste;;de 22/04 a 08/05/08;;-30,04862897;-51,22129619
7875032;R;;MARCILIO DIAS;835;Sudeste;;de 22/04 a 08/05/08;;-30,04982238;-51,22149971
7875032;R;;MARCILIO DIAS;846;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,04974046;-51,22159422
7875032;R;;MARCILIO DIAS;919;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,04995561;-51,22014413
7875032;R;;MARCILIO DIAS;965;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,04998958;-51,21977338
7875032;R;;MARCILIO DIAS;1056;Sudeste;;de 09/05 a 19/05/08;;-30,04991259;-51,21982168
7876287;R;;MUCIO TEIXEIRA;573;Sudeste;;de 09/05 a 19/05/08;;-30,04947255;-51,22419822
7876287;R;;MUCIO TEIXEIRA;575;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,04948997;-51,22420078
7876287;R;;MUCIO TEIXEIRA;660;Sudeste;;de 09/05 a 19/05/08;;-30,05066582;-51,22434442
7876287;R;;MUCIO TEIXEIRA;724;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05175706;-51,22450553
7876287;R;;MUCIO TEIXEIRA;1093;Sudeste;Ponto de Taxi;de 09/05 a 19/05/08;;-30,05409833;-51,22490782
7876287;R;;MUCIO TEIXEIRA;1094;Sudeste;;de 09/05 a 19/05/08;;;
7876287;R;;MUCIO TEIXEIRA;1463;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05673259;-51,22528096
7876287;R;;MUCIO TEIXEIRA;1589;Sudeste;;de 09/05 a 19/05/08;;;
7876287;R;;MUCIO TEIXEIRA;1602;Sudeste;;de 09/05 a 19/05/08;;-30,05822334;-51,22541493
7876287;R;;MUCIO TEIXEIRA;1740;Sudeste;;de 09/05 a 19/05/08;;;
7876287;R;;MUCIO TEIXEIRA;1749;Sudeste;;de 09/05 a 19/05/08;;;
7874050;R;;SALDANHA MARINHO;30;Sudeste;Ponto de Taxi;de 09/05 a 19/05/08;;-30,05765623;-51,22288048
7874050;R;;SALDANHA MARINHO;98;Sudeste;;de 09/05 a 19/05/08;;-30,0577474;-51,22188312
7874050;R;;SALDANHA MARINHO;167;Sudeste;;de 09/05 a 19/05/08;;-30,05789165;-51,22107427
7874050;R;;SALDANHA MARINHO;240;Sudeste;;de 09/05 a 19/05/08;;-30,05788697;-51,22028613
7874050;R;;SALDANHA MARINHO;327;Sudeste;;de 09/05 a 19/05/08;;-30,058047;-51,21927746
7874050;R;;SALDANHA MARINHO;382;Sudeste;;de 09/05 a 19/05/08;;-30,05804351;-51,21849699
7875115;R;;VISCONDE DO HERVAL;680;Sudeste;Ponto de Taxi;de 09/05 a 19/05/08;;;
7875115;R;;VISCONDE DO HERVAL;725;Sudeste;;de 09/05 a 19/05/08;;-30,05336142;-51,22184559
7875115;R;;VISCONDE DO HERVAL;850;Sudeste;;de 09/05 a 19/05/08;;;
7875115;R;;VISCONDE DO HERVAL;881;Sudeste;;de 09/05 a 19/05/08;;-30,05352725;-51,22006608
7875115;R;;VISCONDE DO HERVAL;970;Sudeste;;de 09/05 a 19/05/08;;-30,05358502;-51,21864456
7876220;AV;;GETULIO VARGAS;481;Sudeste;;de 09/05 a 19/05/08;;-30,04856436;-51,22166365
7876220;AV;;GETULIO VARGAS;577;Sudeste;;de 09/05 a 19/05/08;;-30,04975369;-51,22182672
7876220;AV;;GETULIO VARGAS;588;Sudeste;;de 09/05 a 19/05/08;;-30,04965609;-51,22172979
7876220;AV;;GETULIO VARGAS;620;Sudeste;;de 09/05 a 19/05/08;;-30,04976221;-51,22174435
7876220;AV;;GETULIO VARGAS;693;Sudeste;;de 09/05 a 19/05/08;;-30,05091602;-51,22198473
7876220;AV;;GETULIO VARGAS;708;Sudeste;;de 09/05 a 19/05/08;;-30,0508503;-51,22189226
7876220;AV;;GETULIO VARGAS;736;Sudeste;;de 09/05 a 19/05/08;;-30,05092485;-51,2219024
7876220;AV;;GETULIO VARGAS;759;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,05134021;-51,22204735
7876220;AV;;GETULIO VARGAS;774;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05132635;-51,22196167
7876220;AV;;GETULIO VARGAS;838;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05200256;-51,2220615
7876220;AV;;GETULIO VARGAS;865;Sudeste;;de 09/05 a 19/05/08;;-30,05211991;-51,22215212
7876220;AV;;GETULIO VARGAS;884;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,05234087;-51,2220986
7876220;AV;;GETULIO VARGAS;889;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,0524164;-51,2221924
7876220;AV;;GETULIO VARGAS;983;Sudeste;;de 09/05 a 19/05/08;;-30,05328115;-51,22230989
7876220;AV;;GETULIO VARGAS;990;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,05331072;-51,22223039
7876220;AV;;GETULIO VARGAS;1081;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05437319;-51,22245878
7876220;AV;;GETULIO VARGAS;1107;Sudeste;;de 09/05 a 19/05/08;;-30,05443981;-51,22246786
7876220;AV;;GETULIO VARGAS;1130;Sudeste;Ponto de Taxi;de 09/05 a 19/05/08;;-30,05459214;-51,22240619
7876220;AV;;GETULIO VARGAS;1185;Sudeste;;de 09/05 a 19/05/08;;-30,05508737;-51,22256111
7876220;AV;;GETULIO VARGAS;1210;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05551003;-51,22253802
7876220;AV;;GETULIO VARGAS;1250;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,05591871;-51,22259515
7876220;AV;;GETULIO VARGAS;1271;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,0558535;-51,2226696
7876220;AV;;GETULIO VARGAS;1345;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05658326;-51,22277161
7876220;AV;;GETULIO VARGAS;1384;Sudeste;;de 09/05 a 19/05/08;;-30,05728779;-51,22278651
7876220;AV;;GETULIO VARGAS;1433;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05745108;-51,22289291
7876220;AV;;GETULIO VARGAS;1470;Sudeste;;de 09/05 a 19/05/08;;-30,05783142;-51,22286553
7876220;AV;;GETULIO VARGAS;1485;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05776452;-51,22293995
7876220;AV;;GETULIO VARGAS;1526;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,05837649;-51,22293982
7876220;AV;;GETULIO VARGAS;1565;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05861736;-51,22305618
7876220;AV;;GETULIO VARGAS;1596;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05905784;-51,22303267
7876220;AV;;GETULIO VARGAS;1625;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05925699;-51,22314336
7876220;AV;;GETULIO VARGAS;1671;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,05974737;-51,22321019
7876220;AV;;GETULIO VARGAS;1676;Sudeste;Parada Onibus;de 09/05 a 19/05/08;;-30,05983651;-51,2231388
7876220;AV;;GETULIO VARGAS;1734;Sudeste;;de 09/05 a 19/05/08;;-30,06040105;-51,22321574
7875032;R;;MARCILIO DIAS;280;Sudeste;Ponto de Taxi;de 09/05 a 19/05/08;;-30,04903532;-51,22781732
7875032;R;;MARCILIO DIAS;291;Sudeste;;de 09/05 a 19/05/08;;-30,04920176;-51,22708016
7875032;R;;MARCILIO DIAS;418;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,04927693;-51,22575855
7875032;R;;MARCILIO DIAS;525;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,04950464;-51,22439059
7875032;R;;MARCILIO DIAS;660;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,04960885;-51,22280171
7875032;R;;MARCILIO DIAS;763;Sudeste;Ponto de Taxi;de 09/05 a 19/05/08;;-30,04979376;-51,22179079
7875024;AV;;BASTIAN;549;Sudeste;;de 09/05 a 19/05/08;;-30,05092544;-51,2222374
7875024;AV;;BASTIAN;396;Sudeste;;de 09/05 a 19/05/08;;-30,05066588;-51,22399898
7875024;AV;;BASTIAN;331;Sudeste;;de 09/05 a 19/05/08;;-30,05058136;-51,22545652
7875024;AV;;BASTIAN;212;Sudeste;;de 09/05 a 19/05/08;;-30,05048312;-51,22569907
7875024;AV;;BASTIAN;55;Sudeste;Orelhao;de 09/05 a 19/05/08;;-30,05034154;-51,22775031
7875024;AV;;BASTIAN;12;Sudeste;;de 09/05 a 19/05/08;;-30,05025176;-51,22791394
7875081;AV;;GANZO;20;Sudeste;;de 09/05 a 19/05/08;;-30,05137977;-51,22802361
7875081;AV;;GANZO;105;Sudeste;;de 09/05 a 19/05/08;;-30,05154584;-51,22708776
7875081;AV;;GANZO;520;Sudeste;;de 09/05 a 19/05/08;;-30,0516835;-51,22489721
7875081;AV;;GANZO;525;Sudeste;;de 09/05 a 19/05/08;;-30,05177302;-51,22471542
7875081;AV;;GANZO;655;Sudeste;;de 09/05 a 19/05/08;;-30,05190999;-51,2232583
7875081;AV;;GANZO;692;Sudeste;;de 09/05 a 19/05/08;;-30,05187333;-51,2228764
7875115;R;;VISCONDE DO HERVAL;587;Sudeste;;de 09/05 a 19/05/08;;-30,05324897;-51,22304737
7875115;R;;VISCONDE DO HERVAL;460;Sudeste;;de 09/05 a 19/05/08;;-30,05306408;-51,22425472
7775067;R;;BOTAFOGO;526;Sudeste;;de 09/05 a 19/05/08;;-30,05418653;-51,22489146
